postcode,easting,northing,river_level,tide_level,rainfall_level
E14 9RZ,537655,179901,0.050947917,1.453,0.008333333
GU22 7XN,500141,158180,0.448020833,1.189,0.0
TW15 2LJ,506564,171286,0.485197917,1.453,0.0
SO20 8AD,430748,133066,0.159,0.743,0.008333333
RH19 3DF,539784,137942,0.926635417,1.453,0.0
RG40 1GF,482982,168676,0.4395625,1.189,0.0
GU47 0TF,485074,162217,1.3520625,1.189,0.0
RM12 6RL,553923,185924,0.133041667,1.289,0.0
SO15 3NL,439995,113741,0.044114583,1.189,0.004166667
KT14 6DL,504343,161121,0.4899375,1.453,0.0
TN20 6LE,555794,125204,0.241614583,1.453,0.008333333
CR0 4QW,530242,164750,0.058260417,1.453,0.016666667
CR0 5HJ,535714,164929,0.259770833,1.453,0.008333333
BR1 5PP,539353,171674,0.512135417,1.453,0.008333333
SW15 2QU,524698,174857,1.088635417,1.453,0.0
KT10 0TF,516354,163738,0.051541667,1.453,0.0
TN34 1PA,581762,109438,0.203041667,1.453,0.0
RG10 9XD,481087,178123,1.217302083,1.189,0.0
PO18 8DS,480964,107372,0.25321875,1.189,0.0
BN15 9TU,517000,104671,1.18546875,1.453,0.008333333
RG30 6AB,468429,174142,0.130697917,1.189,0.004166667
N1 3NH,532918,184572,5.802614583,1.453,0.0
CR2 6EG,532567,163633,0.058260417,1.453,0.008333333
TN22 4BU,547463,125746,0.241614583,1.453,0.0125
HA0 1TD,519137,184010,0.120166667,1.453,0.0
TN12 0SH,578774,143517,0.2119375,1.289,0.0
HA1 1SB,515095,188913,0.177635417,1.453,0.0
GU52 6JL,481538,152262,0.440854167,1.189,0.0
PO7 6UQ,463931,112287,0.299135417,1.189,0.004166667
BH24 1UD,416588,106136,0.1148125,0.743,0.0
KT22 8NE,516977,156017,1.22046875,1.453,0.0
SO15 2HY,441427,112929,0.044114583,1.189,0.004166667
HP19 7SD,480478,213139,0.880864583,1.189,0.0
BN1 3FP,530437,104610,1.18546875,1.453,0.016666667
PO3 5FG,466086,101757,0.049885417,1.189,0.0
SE23 3PF,534940,173182,0.090395833,1.453,0.008333333
RG14 6PL,445911,164455,0.997052083,1.189,0.0
DA9 9TX,558187,174113,0.117114583,1.289,0.0
SO51 8EE,435544,121438,0.54878125,1.189,0.004166667
ME10 4YH,590552,163563,0.162083333,1.289,0.0
RG12 1FF,485581,169271,0.18003125,1.189,0.0
NW9 9QA,519012,189314,0.636010417,1.453,0.0
KT12 5AJ,510353,164872,3.083177083,1.453,0.0
GU14 6LJ,488144,154083,0.851354167,1.189,0.0
GU29 9AR,488984,122317,0.37025,1.189,0.0
SL3 7SL,500065,179030,3.368458333,1.189,0.0
SW10 9LB,525954,177907,1.088635417,1.453,0.0
KT19 7NS,519404,162572,0.209322917,1.453,0.0
HA9 9DJ,520242,186228,0.120166667,1.453,0.0
UB7 7LN,506077,179905,0.800291667,1.453,0.0
N17 7DU,532592,190765,0.054510417,1.453,0.0
PO3 6HD,466732,101069,0.049885417,1.189,0.0
HP11 2LW,485927,193481,0.0864375,1.189,0.0
W11 3FW,516561,180779,0.875697917,1.453,0.0
W1G 9QP,528690,181496,0.795927083,1.453,0.0
CT19 6PN,623918,137492,0.061166667,1.36,0.0
TW7 5QE,516420,177340,0.398427083,1.453,0.0
SO23 7QP,449175,133029,0.770552083,1.189,0.0
E9 7TA,535134,184056,5.802614583,1.453,0.008333333
TN24 8NW,600918,143223,0.92284375,1.289,0.004166667
BH24 3RE,416489,104581,0.1148125,0.743,0.0
HA8 8NB,519337,192874,6.790083333,1.453,0.0
NW11 9DD,524339,188007,0.083416667,1.453,0.0
ME15 6QA,576227,155054,0.329989583,1.289,0.0
CT9 3HY,638373,170936,0.22603125,1.36,0.0
PO9 4RP,470841,108105,0.049885417,1.189,0.0
HA8 5PP,519444,189978,0.636010417,1.453,0.0
TW3 3GB,513513,175603,0.171260417,1.453,0.0
CR4 2LY,528223,169198,0.883375,1.453,0.029166667
TN15 0BJ,554902,156766,0.251885417,1.453,0.0
TW9 1QQ,517774,175105,2.055427083,1.453,0.0
BN16 2JT,505114,101451,-3.331583333,1.453,0.0
OX11 0AR,451476,189533,0.1175,1.189,0.0
RG5 4TQ,477157,173368,0.205104167,1.189,0.0
NW4 2QH,523839,188614,0.083416667,1.453,0.0
SW1A 2WA,529548,177433,0.883375,1.453,0.008333333
PO16 9HX,461185,104894,0.179208333,1.189,0.0
E4 7AL,538821,194714,0.22075,1.289,0.016666667
PO21 3NU,489821,99003,0.055479167,1.189,0.0
N17 9XQ,534359,190672,0.054510417,1.289,0.0
E5 0RD,535120,185626,5.802614583,1.453,0.0
HP21 8ET,481700,212120,1.073583333,1.189,0.0
RM3 9TH,555049,191914,1.005916667,1.289,0.0
SE6 1QQ,539448,172488,0.512135417,1.453,0.008333333
RG4 8AU,471355,174809,6.67753125,1.189,0.004166667
BR5 1PD,544479,168330,0.580947917,1.453,0.0
CR0 6QZ,534106,167147,0.976458333,1.453,0.008333333
RG45 6LY,484134,164193,1.3520625,1.189,0.0
E1 6RT,533805,181644,5.802614583,1.453,0.008333333
BR1 2TW,543210,168259,0.394427083,1.453,0.0
SE18 3UQ,543890,177777,0.196427083,1.289,0.0
EC1R 4TF,531120,182092,5.802614583,1.453,0.0
SE15 5DE,534078,176410,0.087645833,1.453,0.008333333
E1W 1YG,534230,180477,5.802614583,1.453,0.008333333
SE4 2DZ,536055,175770,0.087645833,1.453,0.008333333
SL5 9NQ,493590,167786,0.553958333,1.189,0.0
SM2 6JF,525268,163087,0.977114583,1.453,0.008333333
CT2 7SH,613125,159738,0.385541667,1.36,0.025
SP6 2DH,415952,118140,0.1148125,0.743,0.0
BN22 0AY,559839,102539,0.1488125,1.453,0.0
BN22 0AY,559839,102539,0.1488125,1.453,0.008333333
HP13 5BE,487226,194371,0.0864375,1.189,0.0
OX12 7EL,440882,188461,0.465875,1.189,0.004166667
SE24 0HZ,532080,175340,0.883375,1.453,0.008333333
KT14 7GN,506753,160943,0.4899375,1.453,0.0
SE20 8TN,534628,169334,0.259770833,1.453,0.008333333
BN7 1BB,541203,110402,-5.02471875,1.453,0.0
BN43 5HF,522852,104695,1.18546875,1.453,0.008333333
BR2 9BY,540060,167882,0.058104167,1.453,0.008333333
HP17 8PG,478256,212504,0.880864583,1.189,0.0
N1 6JA,532971,182994,5.802614583,1.453,0.0
TW10 6NL,518434,174403,2.055427083,1.453,0.0
SO31 9JF,450821,106395,0.144351064,1.189,0.0
W6 0HP,522566,178866,1.24978125,1.453,0.0
HA1 1NY,514848,188803,0.134989583,1.453,0.0
DA12 1EE,565088,173976,0.117114583,1.289,0.0
TN34 1BW,581561,109623,0.203041667,1.453,0.0
TW4 5LB,513025,174005,0.07946875,1.453,0.0
SL6 6JG,487260,180952,-0.007625,1.189,0.0
PO15 7FN,452728,108968,0.144351064,1.189,0.0
HP22 4AH,475227,219676,0.880864583,1.189,0.0
TN29 9PS,605745,120162,0.05,1.36,0.008333333
SE25 4SB,534933,167383,0.259770833,1.453,0.008333333
SE6 1PE,539605,172631,0.035479167,1.453,0.008333333
PO6 2NB,466815,105289,0.049885417,1.189,0.0
N1 6ND,533321,182738,5.802614583,1.453,0.0
NW9 5YL,521676,190581,0.1208125,1.453,0.0
N5 2RJ,532621,185536,5.802614583,1.453,0.0
RH11 7BA,526292,136606,0.68128125,1.453,0.008333333
E11 3US,539336,186929,0.401947917,1.289,0.0
RG40 4NT,479217,162966,0.645145833,1.189,0.0
BH24 3HN,419094,106068,0.1148125,0.743,0.0
BN1 3BA,530214,104533,1.18546875,1.453,0.016666667
SL4 4HD,494379,175687,0.102864583,1.189,0.0
IG1 4AN,544985,187185,2.946239583,1.289,0.0125
W1H 2LL,527760,181547,0.795927083,1.453,0.0
RM11 2SH,553961,189577,1.005916667,1.289,0.0
BN16 3PF,504618,102582,-3.331583333,1.453,0.0
RG20 8BW,445075,168702,0.065427083,1.189,0.0
SO17 1QU,442561,114441,1.5491875,1.189,0.0
RG18 3NH,451668,168167,0.133760417,1.189,0.0
CT1 1JG,615888,158633,0.558104167,1.36,0.008333333
EC1R 3AN,531425,182156,5.802614583,1.453,0.0
CT13 9NX,634273,157527,0.163479167,1.36,0.004166667
EC1V 4NE,531567,182561,5.802614583,1.453,0.0
SE1 5GH,533378,178838,0.087645833,1.453,0.008333333
W10 5LW,523762,182087,0.083416667,1.453,0.0
IG8 7RE,541400,192449,0.22075,1.289,0.0
TW8 9RN,517257,178191,0.398427083,1.453,0.0
OX39 4DQ,476061,201633,1.275385417,1.189,0.0
TN25 6SY,606378,138108,0.05,1.36,0.004166667
SL2 4GQ,498852,182243,3.368458333,1.189,0.0
GU47 0UE,484757,162097,1.3520625,1.189,0.0
KT6 7QN,519109,166006,0.051541667,1.453,0.0
BN7 1XY,541109,109973,-5.02471875,1.453,0.0
UB8 2TG,505305,184017,0.652208333,1.453,0.0
GU10 3RH,485186,144696,0.185645833,1.189,0.0
RH14 9HJ,508072,125765,-17.79117708,1.453,0.0
ME12 4JT,599660,172852,0.246020833,1.289,0.004166667
SS8 0EN,578866,183168,0.466239583,1.289,0.0
E17 8AL,536272,188222,0.171541667,1.289,0.0
IG9 6EY,541612,192882,0.22075,1.289,0.0
TN21 8HQ,558656,120680,0.076489583,1.453,0.0
CT16 3DT,628699,144283,0.163479167,1.36,0.0
RG21 7TJ,463276,152073,0.2371875,1.189,0.0
BN2 1TX,531398,103947,1.18546875,1.453,0.016666667
RG22 4YZ,462324,153509,0.2371875,1.189,0.0
RH6 0WS,528409,143011,0.134697917,1.453,0.004166667
RG7 1DH,472097,166648,0.15434375,1.189,0.0
UB3 2HE,510029,180698,0.134510417,1.453,0.0
CT16 1HZ,633120,141741,0.163479167,1.36,0.004166667
E1W 1BA,533821,180603,5.802614583,1.453,0.008333333
TN20 6DA,558511,126892,0.26453125,1.453,0.016666667
OX39 4LF,473727,202246,1.275385417,1.189,0.0
GU2 9GB,498391,151851,1.285479167,1.189,0.0
WC1N 2LZ,530785,182197,5.802614583,1.453,0.0
TN18 5LD,579618,128371,0.233145833,1.289,0.008333333
RH12 3QD,512254,135716,0.229604167,1.453,0.0
SL1 2AJ,498320,179503,3.368458333,1.189,0.0
ME15 8JG,578195,153023,0.329989583,1.289,0.0
EN5 5QS,525797,196564,0.146125,1.453,0.0
SE16 2EP,534787,179220,0.087645833,1.453,0.008333333
KT3 3DZ,520696,169233,0.789958333,1.453,0.0
SO41 9HG,431793,95579,0.35234375,0.743,0.0
DA9 9LD,557866,174145,0.117114583,1.289,0.0
DA13 9DB,563342,170062,0.117114583,1.289,0.0
GU18 5QA,492243,162370,0.553958333,1.189,0.0
IG1 2UA,544366,185542,2.946239583,1.289,0.0125
RG5 4RN,476904,174243,0.129322917,1.189,0.0
GU22 9NU,500572,156289,0.448020833,1.189,0.0
ME5 7AL,576886,167241,0.150145833,1.289,0.004166667
CT1 1JB,615833,158700,0.558104167,1.36,0.008333333
GU16 6AR,489214,154536,0.851354167,1.189,0.0
TW5 0BY,513583,176770,0.171260417,1.453,0.0
GU29 0LF,481893,117766,0.37025,1.189,0.0
BR6 7PT,549866,164325,0.251885417,1.453,0.004166667
N17 6AS,532146,189684,0.054510417,1.453,0.0
HP12 4QT,483184,191467,0.169916667,1.189,0.0
KT3 6NA,522898,167735,0.930385417,1.453,0.008333333
TN32 5NB,575452,123740,0.233145833,1.453,0.008333333
BN15 8TG,517362,103817,1.18546875,1.453,0.008333333
SP6 2LR,417057,115796,0.1148125,0.743,0.0
HA3 7AW,515305,190389,0.073614583,1.453,0.0
HP5 3BT,496316,202326,0.400927083,1.189,0.016666667
PO19 1AH,486026,104624,0.055479167,1.189,0.0
SM5 3QG,527112,163988,0.12365625,1.453,0.008333333
KT19 0RW,522066,164599,0.209322917,1.453,0.008333333
TW11 9PP,517761,170459,0.138270833,1.453,0.0
W1K 3PN,528813,180772,0.795927083,1.453,0.0
RG18 9HR,449788,168590,1.3541875,1.189,0.0
SO51 8FQ,435283,121819,0.54878125,1.189,0.004166667
W1D 4TS,529777,181033,0.795927083,1.453,0.0
SE19 3AX,533264,170489,0.976458333,1.453,0.008333333
BN12 6EH,511535,103791,-3.331583333,1.453,0.008333333
SW18 1NJ,525127,175044,1.088635417,1.453,0.0
HP17 8QJ,479708,212058,0.880864583,1.189,0.0
RG12 8GW,485025,167291,0.18003125,1.189,0.0
TN6 3PL,558415,131493,0.26453125,1.453,0.016666667
SW4 7QA,530471,175258,0.883375,1.453,0.008333333
TN4 8LX,557166,137847,0.246114583,1.453,0.008333333
KT12 2RF,510710,166253,3.083177083,1.453,0.0
OX14 4JJ,447630,194065,0.51878125,1.189,0.0
RG30 2LG,468867,173968,0.130697917,1.189,0.004166667
TN32 5BH,574038,122330,0.05,1.453,0.008333333
E13 9LS,541180,182774,0.401947917,1.289,0.0
HP22 5NY,486886,209622,0.294760417,1.189,0.008333333
SS7 1AE,578574,187814,0.466239583,1.289,0.008333333
BN2 7BL,535913,103257,-5.02471875,1.453,0.016666667
CR5 2BJ,529976,160003,-0.014052083,1.453,0.029166667
HP18 0AE,474865,211797,1.1849375,1.189,0.0
SL6 9BL,487923,184514,-0.007625,1.189,0.0
BN44 3HS,519570,110983,1.18546875,1.453,0.008333333
RG29 1JU,473937,151052,0.151854167,1.189,0.0
SP11 6JE,437909,149846,0.254114583,1.189,0.0125
N16 8EN,533486,186161,5.802614583,1.453,0.0
SS1 3QA,591961,186113,0.114541667,1.289,0.0
W13 9DS,516419,179774,0.875697917,1.453,0.0
SE10 0DH,539632,178081,0.050947917,1.453,0.008333333
PO12 4LY,461256,101558,0.532385417,1.189,0.0
PO30 4PW,444139,81063,0.636010417,1.189,0.004166667
RH1 1AF,528537,151096,0.53496875,1.453,0.029166667
W1G 9DD,528748,181423,0.795927083,1.453,0.0
N8 0HN,531299,189244,2.525052083,1.453,0.0
W1F 0PN,529541,181038,0.795927083,1.453,0.0
HP18 0EH,474420,214111,1.1849375,1.189,0.0
GU51 1HX,480523,155189,0.440854167,1.189,0.0
TN23 4TZ,598949,142130,0.137166667,1.289,0.004166667
RG30 4UZ,467819,173595,0.130697917,1.189,0.004166667
N19 4JF,530342,186726,2.525052083,1.453,0.0
DA15 8RY,545649,174751,0.304677083,1.289,0.0
OX9 3FS,471714,204926,1.275385417,1.189,0.0
PO21 4JG,490249,98748,0.055479167,1.189,0.0
SL7 1LH,485896,187032,0.0944375,1.189,0.0
EC3N 1AD,533603,181146,5.802614583,1.453,0.008333333
SO22 5GS,446475,129051,0.369760417,1.189,0.0
CM4 9DR,564000,198518,0.40121875,1.289,0.008333333
BN15 0ES,516909,104793,1.18546875,1.453,0.008333333
W3 6US,519694,179358,0.398427083,1.453,0.0
E20 1DE,538045,184922,0.171541667,1.289,0.0
DA8 3AH,551554,176444,0.22278125,1.289,0.0
PO21 2YQ,492212,99133,0.055479167,1.189,0.0
SW9 7AA,531151,176085,0.883375,1.453,0.008333333
SL5 8XE,493768,167833,0.553958333,1.189,0.0
TN33 9QG,571105,118709,0.05,1.453,0.008333333
GU9 9PB,486589,148690,0.69434375,1.189,0.0
HA1 2BL,515637,187833,0.177635417,1.453,0.0
SE1 1JL,532261,179548,5.802614583,1.453,0.008333333
BN24 5FD,561910,104582,0.076489583,1.453,0.0
PO30 2AU,450581,88982,0.103291667,1.189,0.008333333
SE25 4SD,534844,167284,0.259770833,1.453,0.008333333
W10 4LG,524433,182847,0.083416667,1.453,0.0
RH7 6YZ,538527,143501,0.926635417,1.453,0.0
HA6 1EZ,509235,190792,0.163802083,1.453,0.0
ME17 1ES,585965,149222,0.347229167,1.289,0.0
RG40 3BA,483138,165724,0.4395625,1.189,0.0
OX10 0PX,458657,190785,0.74309375,1.189,0.0
PO36 9DH,459390,84116,0.353510417,1.189,0.0
GU21 7RH,498220,157929,0.448020833,1.189,0.0
BN13 3XL,509071,108561,-3.331583333,1.453,0.0
HP21 7PR,483078,213022,1.073583333,1.189,0.0
OX11 6DX,451407,189014,0.1175,1.189,0.0
SE16 3BU,534738,178154,0.087645833,1.453,0.008333333
HP13 6JB,487795,193587,1.229729167,1.189,0.0
RG31 6AD,467377,174442,0.130697917,1.189,0.004166667
MK18 1TZ,470270,234550,0.151541667,1.189,0.0
TN38 0ER,580154,108977,0.203041667,1.453,0.0
EC2V 7JB,532314,181209,5.802614583,1.453,0.0
SO22 6JH,446897,131554,0.44234375,1.189,0.0
SE13 5LG,538587,175541,0.050947917,1.453,0.008333333
RG12 2NE,487933,169663,1.779916667,1.189,0.0
ME17 3BF,583563,150854,0.347229167,1.289,0.0
HA2 6LD,514052,190162,0.134989583,1.453,0.0
GU9 7BN,482897,146556,0.185645833,1.189,0.0
SO22 6EY,447089,131218,0.44234375,1.189,0.0
SO14 1NE,442541,112108,1.5491875,1.189,0.0
SL9 7LG,500256,187234,0.0918125,1.189,0.0
EC4N 6EJ,532664,180886,5.802614583,1.453,0.008333333
GU20 6LP,493986,164734,0.553958333,1.189,0.0
PO15 6JQ,455694,106931,0.179208333,1.189,0.0
RH12 1HJ,517388,130482,0.229604167,1.453,0.0
SO19 6GA,447286,112422,1.5491875,1.189,0.0
N22 8DJ,530360,191092,2.525052083,1.453,0.0
HA1 2RD,516170,188769,0.177635417,1.453,0.0
SL5 9WU,493768,167833,0.553958333,1.189,0.0
GU27 3PJ,488064,133423,0.965916667,1.189,0.0
UB6 9BH,514478,182252,0.192822917,1.453,0.0
SW2 3AY,530389,172756,0.883375,1.453,0.008333333
KT15 1NQ,504778,164201,0.386197917,1.453,0.0
SW3 4LL,528005,177862,1.088635417,1.453,0.0
GU9 9EN,485330,148361,0.185645833,1.189,0.0
GU32 1BL,472653,128026,0.113354167,1.189,0.0
N4 3RF,530742,187042,2.525052083,1.453,0.0
HP19 7AF,479684,213994,0.880864583,1.189,0.0
OX11 7SE,453508,191068,0.205916667,1.189,0.0
KT22 8AT,516831,156422,1.22046875,1.453,0.0
BH24 1SF,415748,104625,0.1148125,0.743,0.0
SE16 2EN,534772,179286,0.087645833,1.453,0.008333333
SW1P 1DU,529358,178838,0.883375,1.453,0.0
CR4 1NG,529497,168349,0.883375,1.453,0.016666667
KT7 0NR,515977,166964,0.211791667,1.453,0.0
BN20 9SU,558405,103020,0.1488125,1.453,0.0
BN20 9SU,558405,103020,0.1488125,1.453,0.008333333
BH25 5LP,423838,95333,0.1148125,0.743,0.0
SE10 0FX,539794,179330,0.050947917,1.453,0.008333333
CR3 6EQ,533155,153320,0.53496875,1.453,0.008333333
PO7 6FS,465348,112028,0.299135417,1.189,0.004166667
RM1 2JS,551546,188409,0.3786875,1.289,0.0
TW9 4JJ,519448,176023,0.2274375,1.453,0.0
SE13 6BJ,538385,175475,0.050947917,1.453,0.008333333
DA11 7BU,565117,171450,0.117114583,1.289,0.0
RG31 6HL,466988,174350,0.130697917,1.189,0.004166667
CT15 6EP,635646,144976,0.163479167,1.36,0.004166667
KT12 4YJ,510772,165441,3.083177083,1.453,0.0
BN23 5RB,564118,101118,0.076489583,1.453,0.0
E14 9NR,538471,180404,0.050947917,1.453,0.008333333
W1G 7ES,528564,182060,0.795927083,1.453,0.0
SW4 7BF,529794,175454,0.883375,1.453,0.008333333
RH10 3ZE,529269,139069,0.549875,1.453,0.004166667
TN13 3ET,551786,156037,0.251885417,1.453,0.015833333
BN5 9EL,521237,115697,0.38971875,1.453,0.0
SE10 8RE,538240,177301,0.050947917,1.453,0.008333333
SW8 1NE,530876,177629,0.883375,1.453,0.008333333
PO14 4TG,452352,106886,0.144351064,1.189,0.0
SE16 5XN,536169,180503,5.802614583,1.453,0.008333333
BR5 3ZJ,546193,166288,0.4166875,1.453,0.0
E12 5JF,542587,185912,0.401947917,1.289,0.0
PO30 1JX,449925,88938,0.103291667,1.189,0.008333333
SS1 2RB,589396,185790,0.150145833,1.289,0.0
SS5 4JR,585102,191083,0.466239583,1.289,0.0
RG18 9XB,454487,172957,0.133760417,1.189,0.0
CT5 3JB,613661,166798,0.558104167,1.289,0.025
NW2 2LE,524835,186659,0.083416667,1.453,0.0
PO14 1AB,456910,106117,0.179208333,1.189,0.0
TW20 0BB,500482,171240,0.183572917,1.189,0.0
RG14 3AQ,446751,169325,1.3541875,1.189,0.0
N6 4NR,527658,187911,0.795927083,1.453,0.0
UB9 4DP,503787,186590,0.0918125,1.453,0.0
PO18 8TX,477953,105446,0.25321875,1.189,0.0
SO17 1RF,442312,114507,1.5491875,1.189,0.0
E3 5DF,536258,183024,5.802614583,1.453,0.008333333
SL3 7BB,499370,179885,3.368458333,1.189,0.0
RH12 5PJ,518061,132683,0.229604167,1.453,0.008333333
N4 1DF,531971,187961,5.802614583,1.453,0.0
GU30 7DB,485135,131689,0.965916667,1.189,0.0
PO16 0UQ,457434,105281,0.179208333,1.189,0.0
RG7 3QF,464660,166015,0.779854167,1.189,0.0
RG24 8BW,462324,153509,0.2371875,1.189,0.0
RG10 9AE,478733,176005,1.217302083,1.189,0.0
W1F 8WY,529474,181218,0.795927083,1.453,0.0
DA1 1BB,554396,174026,0.117114583,1.289,0.0
IG3 8RW,546007,187315,2.946239583,1.289,0.0125
SO51 6BY,429064,119265,0.10346875,0.743,0.008333333
CT1 3LJ,615228,156534,0.385541667,1.36,0.008333333
SL6 7DJ,488634,181922,-0.007625,1.189,0.0
BN21 2AE,560708,99398,0.1488125,1.453,0.0
BN21 2AE,560708,99398,0.1488125,1.453,0.008333333
SS7 4HT,577509,189022,0.466239583,1.289,0.008333333
RH10 8DT,527395,137346,0.549875,1.453,0.008333333
TW9 4QU,519486,175610,0.2274375,1.453,0.0
GU32 1BW,472679,128463,0.113354167,1.189,0.0
HA4 8SR,510668,188043,0.163802083,1.453,0.0
ME13 7QB,600736,161808,0.200604167,1.289,0.008333333
ME14 2JH,576517,156932,0.329989583,1.289,0.004166667
ME9 9PT,594563,162637,0.162083333,1.289,0.0
UB5 5LJ,511983,183880,0.041354167,1.453,0.0
RH19 2AH,538241,139315,0.926635417,1.453,0.0
TN8 5BT,544421,145732,0.704,1.453,0.0
TW1 3SB,516529,173388,0.07946875,1.453,0.0
W10 6QB,523489,181523,1.24978125,1.453,0.0
GU28 9NL,497680,122476,0.680041667,1.189,0.0
EN5 4HR,524023,196875,0.268125,1.453,0.0
W8 7BQ,525318,179485,1.24978125,1.453,0.0
RH5 4DW,517832,147562,0.1686875,1.453,0.0
PO10 7EX,474682,105377,0.24828125,1.189,0.0
RG7 4ED,464665,167892,0.185166667,1.189,0.0
PO7 7WB,467341,110205,0.049885417,1.189,0.004166667
SO31 6UE,451587,106968,0.144351064,1.189,0.0
W3 6QS,520086,180195,0.120166667,1.453,0.0
BN27 3TH,552305,108865,0.1488125,1.453,0.0
BN27 3TH,552305,108865,0.1488125,1.453,0.008333333
TN4 9JB,558876,140740,1.194522222,1.453,0.0
BN11 4DJ,514171,102710,-3.331583333,1.453,0.008333333
E6 3QP,542670,182622,2.946239583,1.289,0.0125
CT7 0HU,630838,167389,0.22603125,1.36,0.0
SS7 2SU,580653,187593,0.466239583,1.289,0.008333333
CR6 9AU,534603,159539,0.058260417,1.453,0.008333333
TN39 4HE,573143,108515,0.05,1.453,0.008333333
TW8 0EG,518916,178059,0.398427083,1.453,0.0
ME3 7JY,571166,172915,0.150145833,1.289,0.004166667
BN5 9HZ,521303,116413,0.38971875,1.453,0.0
ME15 8SE,579407,154311,0.329989583,1.289,0.0
TW9 2LQ,518747,175578,0.398427083,1.453,0.0
TN15 7EY,562206,163835,0.117114583,1.289,0.0
SS9 2QN,582444,186543,0.466239583,1.289,0.008333333
PO1 1NU,464475,100435,0.532385417,1.189,0.0
KT10 0JY,515822,163218,1.676614583,1.453,0.0
PO30 5AL,449885,89344,0.103291667,1.189,0.008333333
SW13 9JW,521606,176425,1.24978125,1.453,0.0
GU22 9LN,501501,156924,2.255479167,1.189,0.0
E2 8WU,534630,183318,5.802614583,1.453,0.008333333
DA11 9BG,561350,175283,0.117114583,1.289,0.0
OX12 0NJ,439674,190144,0.465875,1.189,0.004166667
W5 5QU,517740,180224,0.398427083,1.453,0.0
ME14 4HL,580882,155680,0.329989583,1.289,0.0
TN22 1BT,547159,121492,0.35525,1.453,0.0125
SW1V 2HF,529223,178623,0.883375,1.453,0.0
HA3 0TP,518272,188471,0.177635417,1.453,0.0
HA0 2FN,516682,185235,0.177635417,1.453,0.0
RG40 1RF,481335,168772,0.4395625,1.189,0.0
SW12 8RH,528258,174146,0.060520833,1.453,0.029166667
SE15 4RQ,533922,176359,0.087645833,1.453,0.008333333
SO52 9EJ,439583,119859,0.347166667,1.189,0.004166667
DA7 4NB,549611,175536,0.139979167,1.289,0.0
BN10 8SJ,542018,100739,-5.02471875,1.453,0.0
KT7 0BL,515927,166464,0.211791667,1.453,0.0
DA7 4RS,548402,176764,0.139979167,1.289,0.0
SO50 9BZ,445445,119357,0.690291667,1.189,0.0
PO40 9RL,434447,86108,0.139364583,0.743,0.0
TN35 5NN,583353,110431,0.203041667,1.453,0.0
BN18 0HS,498250,103105,0.329739583,1.189,0.0
SS7 1RU,580126,187695,0.466239583,1.289,0.008333333
W8 4GL,525160,179244,1.24978125,1.453,0.0
KT8 0DU,514292,168150,0.211791667,1.453,0.0
SE25 6TT,533116,168811,0.976458333,1.453,0.008333333
NW5 1LE,528614,185749,0.795927083,1.453,0.0
GU6 7ED,506632,139518,1.29515625,1.453,0.004166667
CT6 7RD,616035,166996,0.558104167,1.36,0.008333333
ME10 1HH,589916,163196,0.162083333,1.289,0.0
KT16 0AT,501916,167032,0.573239583,1.189,0.0
IG11 0QQ,546305,183143,2.946239583,1.289,0.0125
ME9 7EP,586084,166984,0.114541667,1.289,0.004166667
N1 9ES,531250,183277,5.802614583,1.453,0.0
HP19 8SW,479556,214741,0.880864583,1.189,0.0
SO19 9FR,443709,110492,1.5491875,1.189,0.0
GU14 9FB,486056,157974,0.980875,1.189,0.0
HA4 7FQ,510138,187372,0.163802083,1.453,0.0
SE15 6PA,533823,177306,0.087645833,1.453,0.008333333
TN28 8JN,606730,124592,0.05,1.36,0.008333333
SE10 8DJ,537707,176680,0.050947917,1.453,0.008333333
SE25 4EX,534320,168782,0.976458333,1.453,0.008333333
TN4 9LA,558989,140993,1.194522222,1.453,0.0
TW7 6LR,515335,175790,0.171260417,1.453,0.0
CR2 9HG,533912,160718,0.058260417,1.453,0.008333333
W1T 3PJ,529278,181497,0.795927083,1.453,0.0
ME16 8ES,575375,155160,0.329989583,1.289,0.004166667
E4 7PW,537885,194707,0.22075,1.289,0.016666667
PO15 6AJ,456420,106950,0.179208333,1.189,0.0
CT16 3AR,629112,144560,0.163479167,1.36,0.0
TW16 5NP,511183,169217,0.2555625,1.453,0.0
SO51 0NP,434649,126211,0.54878125,1.189,0.004166667
CM14 5ER,559342,192784,1.005916667,1.289,0.0
E8 2LY,533755,184875,5.802614583,1.453,0.0
SW4 9QN,529284,175031,0.883375,1.453,0.029166667
SE10 8TF,538061,176728,0.050947917,1.453,0.008333333
HA1 4ZD,515821,188696,0.177635417,1.453,0.0
E11 4YX,539336,186929,0.401947917,1.289,0.0
RG8 7JF,463796,176440,0.144885417,1.189,0.004166667
ME20 7RA,572491,158110,0.150145833,1.289,0.004166667
W1W 7PZ,529139,181554,0.795927083,1.453,0.0
SO18 5EF,445160,112953,1.5491875,1.189,0.0
RG30 4BT,468609,173303,0.130697917,1.189,0.004166667
RM7 8HS,549711,190382,0.394677083,1.289,0.0
SW15 1JR,523841,175791,1.24978125,1.453,0.0
OX3 9UL,454232,210633,6.82428125,1.189,0.0
SE25 6RE,532852,168266,0.976458333,1.453,0.008333333
N22 6XR,531554,189937,2.525052083,1.453,0.0
SO41 8GY,430339,95671,0.139364583,0.743,0.0
